041594904794	CIR K POLAR POP 42OZ FOA	8.91
804906004014	 OLGC $4 CASH FOR L	48.00
041116005275	PUSH P JUMBO 1.06Z	3.09
887725000054	ELECTRLT ORNG MANDR	3.89
798028450524	LTX $5 SEVEN FIGURES FL	25.00
070330667563	CK BIC ELE CMO LIGHTER	1.69
070137111214	BLK & MLD PT JAZZ 1PK	1.45
088004040888	FIREBALL MALT LIQUOR 50M	3.96
194283990384	CHARGRILLED CHEESEBURGER	2.69
012000191435	Mtn DewZero Sugar 20	2.49
027200008674	PALL MALL RED BX 100	6.69
028200008879	MARLB BLK GLD KG	9.47
611269333572	RED BULL PEACH ED 8.4Z	2.69
012000002335	MTDEW 2L	3.59
681467003218	SENECA BLU 100	7.49
041282928224	HLDY HAM & SWISS SNDWCH	2.89
999999950130	CIR K ICED COFFEE 16OZ T	1.99
080660956053	Corona Extra Beer 12	11.99
078000082463	2 ltr Dr Pepper	2.70
074608350164	ICE SBT ARCTCGLAC 16LB	4.00
060100035364	 MACDONALD ORIGINAL	13.25
061200000542	CARAMILK CHOC.	4.78
052000707786	MTN DEW 20Z	2.79
080660956411	CORONA EXTRA 24OZ BT	4.29
798028315311	LTX $3 MONOPOLY SECRETY	30.00
635985245834	MIKES HARDER LEMONADE 23	7.16
034100576363	12PK LITE   CN	13.99
6485	SMALL BAG PAPER ROPE HAN	7.50
849205016252	ALTO MENTHOL	14.49
034000002214	HRSHY ALMOND KS 2.6Z	3.49
888109050047	HOSTESS PWD SGR DNT3	2.49
079426211505	RICO NACHO CHEESE SAUCE	1.29
060410017975	 DORITOS NACHO CHEE	2.19
999991218986	LRG REFILL HOT CUP	275.94
052000328684	GATORADE LL	2.49
805050	HOT DOG JUMBO	93.24
028400324236	Kit Kat King Size 3Z	2.89
804906003017	LTX $3 INSTANT BINGO	24.00
798028915290	500X THE CASH $50	50.00
810116120376	PRIME HYDRATION STRAWBER	10.47
012000001802	CRV .10-more 24oz	0.10
059300053421	JOHN PLAYER RICH KS/25	17.20
786162200433	GLACEAU SMART WATER 20Z	12.25
059800000031	KIT KAT CHOC.	4.78
078250003287	STEEL RESERVE LAGER 24OZ	2.49
798028270276	LTX $2 FAST $200S FL	16.00
889392000597	CELSIUS FANTASY VIBE 12O	3.29
999995377658	SLICED DELUXE MEAT PIZZA	8.37
034000002207	HRSHY MILK KS 2.6Z	3.19
036669464419	HP CRSPY CHKN STIX	1.00
025000058011	MINUTE MD LEMONADE	2.49
018200219856	BUD 25Z CN 3PK	4.99
028200003034	MARLBORO SMOOTH	8.84
067000004636	COKE ZERO	6.38
070330667570	CIRCLE K LIGHTER	2.99
041282107469	NT HP HOT SNACK PORK EGG	3.99
194283990858	CK CRISPY CHICKEN BITES	3.49
012000286209	Prepay Fuel	30.00
024300837869	Ld Cosmic Brownie 4Z	2.19
071610496484	DUTCH CIGRLO BERRY FUSIO	1.46
028400259552	FL GRANDMA BIG COOKIE PN	2.98
194283990322	HOT BRUNCH BURGER	8.38
786162080004	Bon Ap Cake Chs Slcd	2.99
018200255083	BUD LT CHDLA 25Z CN	3.29
034100003760	16Z MLLR LT EACH	1.69
028400329132	FL CHTOS  FLHTLIM 3.	2.49
049000050158	SPRT 2L	4.09
802284004589	EDGEF RED 100 BX	6.59
028200001672	MARLB BLK GLD 100	5.54
798028450548	THE GAME OF LIFE	5.00
184	FROSTER SWIRL 600ML	22.14
049000005226	COKE CLASSIC 1L	6.78
074329123382	OH SNAP DILLY BITES 3.25	17.49
798028550538	LTX $10 PAYDAY BONUS FL	170.00
028400589895	Red Bull Red WtrMLn	2.99
899476002355	HOLIDAY SPR WTR 1LT	16.11
018200005381	BUD LIGHT 4PK 16OZ	6.79
070847024026	MNST JAVA SLTD CRML 15Z	7.58
721931000166	BOSCO CHEESE BREADSTICKS	11.16
060410016930	LAYS CLASSIC	6.57
815154020077	Nos Cmplx 6	4.29
071421315226	CIR K TC BEEF CHARBROIL W	2.99
034000940288	REESE SUPER KS 4.2Z	4.09
3322	SLOCHE 1 LITRE	1.98
024300867613	LD DBDEK OATMCRM 3.9Z	4.58
028200310323	L&M MN KG BX	6.42
072554110931	NSTLE VANILLA IC SAN 6Z	9.56
194283990452	DR PEP ZERO SUGAR 20	2.59
071007863905	STEAK & CHEESE TAQUI	2.19
850009942296	BODY A STRW GRP 28Z	2.99
080660956831	CRV .10-more 24oz	0.10
798028115362	LTX $1 $50 FRENZY FL	10.00
018200200779	Natural Lt 12Z Cn 15	12.99
014200000692	CHARMS BLOW POP ASST	0.79
070847037989	MNST ULT WTRMLN SF 16Z	10.17
798028515087	LTX $10 CASHWORD FL/	10.00
043300187590	LUCKY STRIKE ACT BLU	4.29
049000079364	POWERADE ORGANGE	2.99
070847890720	MONSTER ULTRA PEACHU KEE	13.47
087692004905	TWISTED TEA PEACH 24OZ C	17.16
194283301265	KIDKLERS STRWBRY 10Z	0.75
061900107138	NEXT ORIGINAL RG/25S	15.80
719410700010	5 HR XS BERRY 1.93Z	7.98
757528008680	TAKIS FUEGO	4.99
611269546026	RED BULL SF 16Z	4.79
627925000542	JACKPOT MULTIPLIER NATIO	80.00
067000004643	COKE DIET	3.19
071899051015	MARLB MN GLD KG BX/P	8.90
035751111064	BA APPLE DANISH 5Z	2.99
888109050023	HOST DNTTS CH 10.75Z	8.37
028400329460	FL CHTOS XTRFLMHT 3.25Z	7.47
883990661006	GOOD2G APPLE JUICE 6	4.44
060410054406	 DORITOS NACHO CHEE	11.98
035367567118	MINH EGG ROLL PORK & VEG	1.29
040000004011	MLKY WY KING KS 3.63	2.89
071421568790	BACON EGG & CHEESE CROIS	3.19
025900220808	SS MINI CIGRLO REG 3PK	8.67
080660957654	CRV .30- 6 pack	0.30
073100008825	COPENHAGEN LC STRAIGHT	11.00
080660956435	CRNA EXTRA 24Z CN	3.49
855022005300	ON! MINT 8MG	16.98
028400726627	REDBULL 12OZ	3.94
035751111149	BLUEBERRY CREAM DANI	2.99
815154021418	16Z CN 12LS_RGN	3.19
033544950906	MODELO ESPECIAL 32OZ	4.29
776539000322	ICE CUBES (NB/NS/PE)	27.92
632565000654	Fiji Water 700 ML/EA	3.49
041282928859	HP CHIC FILET SWISS	2.89
078000082456	Dr Pepper 1 Ltr Bt/E	3.23
609249907028	ZYN CITRUS 6MG	5.36
044979814077	HANDHELD APPLE PIE 3OZ	5.97
059300000760	JOHN PLAYER RICH RG/25	19.85
055577421017	 GATORADE LEMON LIM	6.98
070137114222	BM SWEETS WT @.89	0.89
012000161162	700ML LF WTR	2.79
810116120369	PRIME HYDRATION ICE POP	3.59
012000002946	PEPSI 1 LTR	2.94
779360000011	LTX MOTS CACHES 2$	10.00
041282108220	FFF CKIE CHOC CHUNK 3PK	2.50
071610496125	DUTCH CIGRLO HONEY FUSIO	1.49
059800516419	KIT KAT ORIGINAL GEANT	3.59
070847029724	MONSTER PUNCH MANGO LOCO 473M	4.75
028200004819	MARL MN SLVR KG BX	17.38
5020	MONEY ORDER OPEN	390.00
049000079326	PWRADE ZERO MXD BRY 28Z	5.78
601	CK CAPP/LATTE SMALL	9.60
070847028147	MNST JUC AUSS LMND 16Z	3.35
052000052862	GTRDLYTE LMN LME ZO 20Z	3.39
028400259613	CIR K POLAR POP 42 oz	1.09
798028515285	LTX $10 GOLD RUSH DOUBLE	20.00
026200115900	SL J GNT TW PK O 1.94Z	3.69
798028215376	LOTTO	2.00
018200001154	BUD LIGHT 6PK 16OZ C	10.49
889392010176	CELS FUJIAPLPEAR 12Z	2.99
076183003107	SNPL KIWI STRBRY 16Z	1.98
815154024822	REIGN TROP STORM 16Z	2.81
057271425162	GATORADE GLACIER CHERRY	3.59
070462036008	SR PAT KD WTRMLN 8Z	3.39
070847034629	MONSTER ULTR FIESTA 16Z	3.36
090500000617	WINST GLD 100 BX	6.34
850040427080	PRIME ICE POP 16.9Z	5.38
709215302120	305 BLUE	4.49
070847892359	Prepay Fuel	40.00
180854000811	RED BULL SANS SUCRE 473ML	4.49
799366433583	VANILLA DIRECT TF29	121.00
073309200204	ICE 20LB BAG SBT	17.97
012000809965	MTDEW FRG 12Z 12PK	7.88
681467003607	SENECA MN KG BX	2.84
811620020633	COREP ELITE CHOC 14Z	5.29
027200008629	NPM BLUE 100 BX	7.53
022000008992	EXTRA SPEARMINT	2.49
070137111221	BLK & MLD WT JAZZ 1PK	1.99
056600793248	HERSHEY REESE PB CUP4KS	3.69
047995855246	AM SPRT ORGC TRQ KG	12.12
709215302144	305S BLU 100 BX	4.40
031700049495	WHT OWL CIGRLO WHITE GRA	1.59
072554392528	NSTLE PUSH UP OR 2.75Z	1.69
855022005294	ON! WINTERGREEN 8MG	4.89
034100008802	ICEHOUSE 24OZ CN	6.87
855022005249	ON! MINT 4MG	4.89
879982003145	TRAF BLUE 100 BX PK	6.59
194283990469	ANGUS BACON CHEDDAR JACK	2.00
5517	SGC COFFEE DRIP 16OZ	1.99
042238302211	HARIBO GUMMI GOLD BE	2.99
883990651205	GOOD2G FRUIT PUNCH 6Z	4.44
855022005232	ON! WINTERGREEN 4MG	10.98
055577421031	GATOR ORNG SPRT 710ML(X)	12.87
018200110474	BUD 12Z CN 12PK	13.99
094922585745	CK MILES RL CASH CARD	10.00
040000004608	SKITTLE BITE SIZE KS 4Z	3.19
194283990353	BCN SSG CHED JACK PRETZE	1.04
071421589634	POWERADE MOUNTAIN BERRY BLAST	2.29
078000113402	SUNKST ORG 20Z	2.64
070462035964	SR PAT KD 8Z	4.19
999999006189	CSP CROISSANT PUR BEURRE	3.74
798028615138	Monopoly Doubler	20.00
071610302792	BACKWOODS RUSSIAN CREAM	11.58
815154021661	REIGN RAZZLE BERRY 16Z	2.89
719410720018	5 HR XS GRAPE 1.93Z	11.97
028200004857	MARL MN SLVR 100 BX	7.79
028200309822	L&M KG BX	6.90
070847021520	MONSTER REHAB PEACH 15.5Z	3.09
078000016406	Squirt 20Z Bt/EACH	2.49
018200007699	BUD LIGHT 12PK BTL	17.99
888109050054	HOST DONETTES CRU 10 6 C	2.59
018200250033	BUSCH 25Z CN	4.38
804906005042	 LTX BINGO DOUBLER 	30.00
028400726580	CIR K POLAR POP LARG	0.99
804906005066	LTX PLINKO	20.00
635985802136	WT CLW MANGO 19.2ZCN	22.14
028400327305	FL FRITO 3.5Z	2.49
602	CK CAPP/LATTE MEDIUM	35.00
049000053425	COKE DT 16Z CN	1.79
061900107046	NEXT XTRA KS/25S	17.35
010700807274	PAYDAY KS 3.4Z	2.79
754527010218	NEW BEL VDR IM 19.2Z CN	6.38
999999006196	CSP CHOCOLATINE	12.76
070847890805	MONSTER RSVE DREAMSCLE 1	3.39
034000005246	CDBRY CARAM KS 2.7Z	6.38
071068848187	CORN DOG	8.76
028200004246	MARL STHRN CT BX	11.13
194283101865	CK SNACK STK OG .97Z	15.90
798028115256	Gold Rush	1.00
061900101150	BELMONT RG/25S	38.80
024300865664	LD NUTTY BARS WAFER 3Z	2.39
052000328677	GATORADE ORANGE 20Z	2.79
062100000007	CANADA DRY GINGER ALE 50	3.29
028400516310	30OZ CIR K POLAR POP	0.99
052000707793	20Z PROPEL GRA	2.49
012000038488	STARB DBSH WHT CHC 15Z	7.58
088004009373	FBALL 66P 100ML	2.19
067000004858	 PWRADE MXD BRRY   	6.98
889392000320	CELSIUS WILD BERRY	3.29
889392000900	CELSIUS SPKOASISVIB 12Z	5.58
802284004404	EDGEF RED KG BX/PK	5.09
5518	SGC COFFEE DRIP 20OZ	5.00
810687014937	NJOY ACE POD COOL MTHL 5	12.99
012000001772	STARB FRAPDBLSHT 6.5Z	2.99
060100035159	MACDONALD ORIG KS 20	13.43
071421000122	SAUSAGE EGG & CHEESE MUF	7.78
849205022130	VUSE ALTO POD MTHL 5.0%	14.49
057271163095	 GATORADE ZERO COOL	3.59
018200967214	Michelob 18 pk 12z	20.99
047995855055	AM SPRT MN MLW GRN KG	37.35
026100006568	NEWPORT N-MN KG BX	18.02
025000052002	MM CRANBERRY GRAPE 12Z	8.07
061900126351	CANADIAN CLASSICS ORIGIN	20.79
022000293213	TOP DOG EACH	2.00
041282928965	HLDY BRUNCH BURGER	4.59
049000026207	FANTA STRAW 20Z	2.49
689048021323	POLAR POP 30OZ	3.57
041282050017	HP BCN EGG CHS CROISNT	15.56
762885019606	LTX $5 POWER SHOT MULTIP	15.00
850009942432	BODY ARMOR BLU RASP 28Z	8.97
079581184010	CLYPSO OCEAN BL LMN 16Z	1.24
073390000165	MENTOS ROLLS MIXED FRUIT	1.99
070847037750	Monster Super Dry 16	3.39
028400199148	LAYS CLASSIC	4.79
073100003141	COPENHAGEN POUCH	6.71
028200007841	PARL WHT KG BX	8.80
061900126252	CANADIAN CLASSICS ORIGIN	20.49
040000004660	SKITTLE SR KS 3.3Z	2.89
025000000249	SIMPLY LEMONADE	2.99
858176002546	BODY A TROP PUNCH 28Z	2.99
040000006039	3 MSKTRS KS 3.28Z	2.89
815154020091	FZE NS GRP 16Z	13.16
802284004626	EDGEF GLD 100 BX	11.39
194283551820	CK SOUR NEON WORMS 6	2.19
040000006275	SNICKERS KS ALMOND	3.19
049000031171	COKE VAN 20Z	2.73
070137112501	BLK & MLD PT CASINO PP $	8.90
012000151095	FRAPPUCCINO WHITE CHOC M	9.30
999991250542	TB COFFEE REFILL 16Z	23.02
028200309921	L&M 100 BX/PK	7.72
064900000317	EXCEL SPEARMINT SF.	2.39
041282928590	HP HAM EGG CHS CROISSANT	9.38
031700049518	WHT OWL CIGRLO SWEET 2PK	1.49
879982003183	TRAF RED KG BX PK	3.24
050000235001	HD Nestle Tollhouse	3.79
052000104110	Gator28 Fierce Grape	2.99
999999999306	WORKS	1.00
657227000247	ESSENTIA WTSPRTAP 700ML	1.99
059300000838	JOHN PLAYER SMOOTH REG 2	18.02
194283991237	REDDS WICKED APPLE 2	3.49
810085812180	GHST ERGY ORG CRM 16Z	3.19
090500000860	KOOL BLU MN KG BX	14.70
069000013748	PEPSI ZERO SUCRE 591ML	3.29
804906010039	 LTX $10 VARIETY PA	20.00
786162650375	 GLACEAU SMART WTR 	4.59
070847037545	MONSTER ZERO ULTRA 12Z	2.99
856652006002	WAIAKE WATER 1L	3.19
076183003282	16Z SNPPL TEA	2.19
072350000115	YOOHOO CHOC BT 15.5Z	5.18
798028550286	100X THE CAS	10.00
018200532184	Bud Lt 12Z Cn 18pk/1	19.99
629071001091	 RED BULL WINTER ED	10.47
194283101896	CK  SNACK STICK MI .97Z	1.89
798028415110	PACKAGED BREAD	7.00
018200059896	MICH ULT 12Z BT 6PK	9.99
036144055118	GEHLS CHIP 3OZ CHS	7.98
024300865107	Cir K Polar Pop 42Z	1.19
041282928736	HLDY ANGUS BCN CHDR JACK	4.59
685060012639	GF PEPPERONI MINI PI	5.49
040000002239	MM PEANUT BUTTER KING SZ	3.29
068200010144	LACTANTIA LAIT 2% 4L	15.12
027200008544	NPM BLUE KG BX	6.22
059300024780	PALL MALL SMOOTH RG/20S	12.70
099900722198	CRUNCH KS 2.75Z	3.19
887725000047	ELECTROLIT COCONUT 21Z	3.29
061900101143	 BELMONT RG/20S    	15.60
798028215260	LTX $2 GOLD RUSH DOUBLER	14.00
627925000597	LTX $500 000 FORTUNE II	200.00
057271555432	GATORADE PERF GREEN APPL	4.29
018200005442	NATURAL LT 16OZ CN 4PK	11.58
025900209728	SWISHER SWT SILVER S	1.59
049000071542	GLD PK XTRSWT TEA 18	2.79
072311321242	DOS EQUIS LAGER 24OZ	3.59
613008762872	CK AZT ANLD PAL TEA 34Z	2.79
071421000337	CIR K BURGER ANGUS B	4.79
033544000809	MODELO ESP CHLPT 24Z CN	4.29
078000082166	CRV ..60	0.60
798028315168	LTX $3 BINGO DOUBLER FL	9.00
047677474208	TWIX IC BAR	2.99
609249920225	ZYN CHILL 6MG	9.19
028200310026	L&M BLU KG BX	25.68
762885019613	LTX $5 LUCKY LINES MN	50.00
798028750488	LTX $30 FLORIDA 300X THE	30.00
012000286179	LPTN XTRA SWT TEA 18.5Z	5.58
079944300521	BUS PASS DISAB	12.00
999999767158	TB ROLERBITES	15.92
889392000917	CELS GRAPE RUSH 12Z	5.98
194283300121	EAU SOURCE 24x500ML	21.96
042100002942	KODIAK WINTERGREEN	27.52
028400260343	XL CUP	1.19
026200117508	SL J GIANT MLD .97Z	6.57
099900801008	COKE 16OZ CN	1.99
052000050288	GTORAD ZERO LMECUMB 28Z	6.38
049000031652	24PK DASANI .5	8.99
022000015969	SKITTLE WLDBRY KS 4Z	3.29
888109010010	HOST CUPCAKE CHOC	2.59
012000809941	PEPSI FP 12Z 12PK	24.87
071421390193	CHICKEN & SWISS SANDWICH	3.29
754527011710	NEW BELG VD JF 19.2Z CN	12.36
025900207502	S/S CGL GRN SWTS 2CT	1.39
033544000267	MODELO CHELADA MANGO 24Z CN	3.89
052000050622	MUSCLE MILK CHOC	4.69
022000008985	EXTRA POLAR ICE	2.49
028400712989	JL STK FLMIN HT OG .92Z	8.95
028200003690	MARL RED LBL 100 BX	7.81
070137809623	BLK & MLD PT WINE PP $.8	17.80
613008762902	CK AZT MUCHO MANGO 34Z	7.47
068000792820	HERSHEY OH HENRY 58G	2.49
701648010146	 GURU ENERGY 355ML 	4.19
810028293304	GHST ERGY SR WTRMLN 16Z	6.38
049000007794	SPRITE 24Z	2.99
194283800256	CK MZR STG CH 1Z	0.55
817522024144	LTX $2 10X THE MONEY TX	20.00
046100007303	SARG STICK CLB JCK 1Z	2.97
072554218903	N DSTK KS TRP CHC 7.	3.99
635985132196	16Z MHL HRDR ST	2.29
011000000006	MONTEGO RED KG BX	15.38
025900259006	SWISHER SWT LEAF/EAC	2.89
999991025355	REFILL 45OZ TO 64OZ TB	1.29
018200250132	NATTY DADDY 25Z CN	4.58
028400323895	Fl Lay Xxvl Limon 2.	2.49
079200049058	NERDS CLSTR KS 3Z	2.99
031700049501	WHT OWL CIGRLO SILVE	1.19
087692852315	TWISTED TEA 24Z HAED	4.29
069000061015	AQUAFINA WATER 591ML	5.38
999999980328	FFF CKIE CHOC CHUNK SNGL	3.99
073100000393	COPENHAGEN POUCH MINT	7.77
028400705639	ZUMBA	1.99
040000004356	TWIX CARAMEL REG 1.79Z	2.39
070137114239	BLK+MLD SWEETS PT 1@ .99	5.00
009800000524	KINDER JOY KG .7Z	3.29
059300027798	PALL MALL BOLD KS/25	17.55
842595109542	C4 STRBST CRY 16Z	7.50
055300111017	BEATRICE 2%	37.14
070847036807	MONSTER ULTRA FIESTA 473ML	4.49
817522022720	$1 MAD MONEY	1.00
012000811319	MTDEW LIVEWIRE 20Z	7.47
008660100108	ZIG ZAG WHITE PAPER 1X25	3.14
069000009826	PEPSI 1L	3.89
999999986887	FTN REFILL UP TO 60Z TB	18.44
810113830247	BODY ARMOR CHRY LIM 28Z	3.29
041282928989	HLDY SPCY HAM AND JACK	2.89
025900227449	SS CIGRLO BLK CHRY 2PK	3.38
632565000036	FIJI WATER 1.5L	3.89
046100007006	Sargento String Ch 2	0.99
639299013707	LTX $2 CROSSWORD AZ	6.00
194283551844	CIR K FAVES PEACH RI	2.99
041282108237	FFF CKIE M&M CHOC CHIP 3	2.50
025000119996	SNICKERS ALMOND	2.29
014200002566	CHRMS BLOPOP SUP 1.125Z	0.50
035751114256	BON AP CKE BAN SL 3.75Z	2.89
053493075017	NY BAVARIAN PRETZEL	4.78
042100008869	GRIZZLY LC STRAIGHT	5.96
072554218606	HOT DOG REGULAR	2.00
034000196401	HERS COOKIES N CRM KING SIZE	3.29
843051008904	LTX $5 LIGHTNING 7S NC	20.00
888109010102	Hostess Twinkies 2.7	2.79
090600391660	CROWN RED 100	13.18
024100191345	KELL CHZ ITS PP .99	1.99
609249903013	ZYN WINTERGREEN 3MG	18.38
811620020398	FAIRLIFE CHOCOLATE 14Z	2.59
040000476528	M&M MINI TUBE KS 1.77Z	3.39
779360000059	MOTS CACHES 5$	15.00
817522024939	LTX $5 WINNERS CLUB TX	25.00
194283990414	HOT CHICKEN & SWISS SNDW	3.49
059800000116	AERO CHOC. 42G	2.59
059300000951	DU MAURIER SMOOTH KS/25S	156.80
026200140605	SL J MNST STK OR 1.94Z	6.98
810116120352	PRIME HYDRATION BLUE RAS	13.96
020709012302	TROLI SR BRT CRW 5Z	2.99
609249902016	ZYN SPEARMINT 3MG	7.29
613008762841	CK AZT SWEET TEA 34Z	4.98
025900207427	SS CGRLO HONEY BANANA SV	1.69
681467003546	SENECA BLU KG BX	5.39
5516	SGC COFFEE DRIP 12OZ	0.64
059300024773	 PALL MALL FULL KS/	16.00
815154025454	REIGN STORM ORANGE 12Z	2.00
070847036944	MONSTER	3.49
070847892519	MONSTER ZERO ULTA 19.2Z	3.99
028400259422	Granmas chocolate br	1.09
635985010371	MIKES HARD LEMONADE 24OZ	3.79
194283551868	Ck Blue Shark 5Z/EAC	2.49
068200010120	LACTANTIA LAIT 2% 2L	11.98
019000083425	L SAV GMY FIVE FLVR	3.89
049000079371	POWERADE LEMON LIME 28OZ	2.19
194283800027	CK HARD BOIL EGG 2CT	0.99
028400084055	FL MUNCHIES HOT 8Z	3.79
036669464952	HP HOT BUFFALO CHICKEN T	10.76
028000065812	NSTLE STRWBRY SH CK 4Z	9.96
810687014913	NJOY ACE POD CLASSIC TOB	79.92
035751117004	BON AP FRNCH SWT CON	2.89
999991250559	TB COFFEE REFILL 20Z	1.99
087692831341	TWISTED TEA ORIG TEA 12P	16.99
060410054420	DORITOS PIM.INFERN.TORTIL.235	5.85
060100000225	EXPORT A SMOOTH REG/25'S	18.25
090500000587	WINST 100 BX	6.42
041282928620	HP SSG EGG CHS BISCUIT	1.95
060410047019	LAY'S CLASSIC 235G	5.89
041282928163	RACK O RIB STACKER 6OZ	15.56
194283301159	MBROK WTR 16.9Z 24PK	5.29
857641002142	BZZBLZ CHLZ RITA LIME CH	6.98
011000000037	MONTEGO BLU 100 BX	5.07
857641002890	BZZBLZ CHLZ CHOC CHL	3.69
049000013856	COKE 12OZ CN 15PK	56.94
069000147344	MOUNTAIN DEW VOLTAGE 591ML	6.78
031700049747	GAME CIGRLO MILD BLACK	6.76
028400240185	RNCLGL STRWBRY 750ML	8.99
898999010229	EVIAN	1.56
058496328733	MARS REG BAR	2.49
999991225625	TB CREAMERS TO GO	0.30
070847894087	ICE SBT ARCTC GLAC 5	4.29
041433029893	CK CAESAR WRAP	4.49
049000079395	PWRADE STRWBRY LMND 28Z	2.79
034000431892	REESE CREAMY 2.8Z	3.29
069000050569	MTN DEW CITRUS	3.19
000000012010	 POLAR POP  20OZ   	4.74
041282924158	HP CHUCKWAGON SANDWICH	1.90
059300054879	PALL MALL SMOOTH RG/25S	17.25
1696	TORNADO	1.24
059300069545	VUSE EPOD 18MG POLAR MIN	34.98
070847891833	MNSTR ULT STRWY DRM 12Z	8.97
888109253097	CK SCHD RPLES SS 2.6	2.09
999999976208	COFFEE REFILL 20Z OR SMA	0.53
018200059902	MICHELOB ULTRA 12PK.	17.99
024300865916	LD DBL DECKER FUDGE ROUN	4.38
684746400067	CLBTL 16OZ CN BHMAMA	1.79
897663002591	 CT TEK IPHONE USB 	16.39
028400590020	CHEETOS HOT LIME	5.69
064900000447	 EXCEL POLAR ICE SF	2.29
040000004318	MM MILK CHOC KING SZ	3.19
080660957746	modelo 3pk 24oz	10.99
611269133455	RED BULL SF 20Z	11.38
042100008722	GRIZZLY LC WINTERGREEN	43.20
613008762933	AZ WTRMELN 34OZ	2.49
041116005923	TOPPS JUICY DROP	3.19
757528048112	TAKIS BLUE HEAT	2.59
684746400210	SUNNY MARGARITA 16 O	2.49
028400712972	FROSTER MEDIUM 20 OZ	1.69
028400726405	OPEN ONLINE LOTTO TB	9.00
034100000080	MILLER HI LF 32OZ CN	6.57
071990300173	coors li 18 pk 12oz	17.99
779360000080	SCRABBLE ROUGE 3$	27.00
810028298941	GHOST ENRGY CHRY LIMEADE	2.99
034100000318	MILLER HI LF 32OZ BT	5.56
028000276393	NESQ PROT CHOC 14Z	2.49
028400697705	CORNNUTS BBQ	1.69
049000016796	MELLO YELLO 20Z	9.96
810117130015	THE BEAST	2.69
762446400003	LONGHORN LC WINTERGREEN	4.40
817522024311	LTX $3 SPECIAL EDTN LOTE	45.00
817522024915	LTX $5 RUBY MINE 9X	30.00
